4.800776467185666E-21,1.9920324068893597E-28,3.4937630728625825E-13,3.252972001781063E-13,Iris-setosa,0
4.6125107233744615E-21,1.7074563487623083E-28,3.4937630728625825E-13,3.252972001781063E-13,Iris-setosa,0
4.424244979563261E-21,1.8212867720131297E-28,3.2442085676581147E-13,3.252972001781063E-13,Iris-setosa,0
4.3301121076576605E-21,1.7643715603877184E-28,3.7433175780670543E-13,3.252972001781063E-13,Iris-setosa,0
4.706643595280065E-21,2.04894761851477E-28,3.4937630728625825E-13,3.252972001781063E-13,Iris-setosa,0
5.083175082902473E-21,2.2196932533910026E-28,4.242426588475993E-13,6.505944003562126E-13,Iris-setosa,0
4.3301121076576605E-21,1.9351171952639494E-28,3.4937630728625825E-13,4.879458002671591E-13,Iris-setosa,0
4.706643595280065E-21,1.9351171952639494E-28,3.7433175780670543E-13,3.252972001781063E-13,Iris-setosa,0
4.141846363846459E-21,1.6505411371368988E-28,3.4937630728625825E-13,3.252972001781063E-13,Iris-setosa,0
4.6125107233744615E-21,1.7643715603877184E-28,3.7433175780670543E-13,1.6264860008905315E-13,Iris-setosa,0
5.083175082902473E-21,2.105862830140181E-28,3.7433175780670543E-13,3.252972001781063E-13,Iris-setosa,0
4.518377851468866E-21,1.9351171952639494E-28,3.9928720832715206E-13,3.252972001781063E-13,Iris-setosa,0
4.518377851468866E-21,1.7074563487623083E-28,3.4937630728625825E-13,1.6264860008905315E-13,Iris-setosa,0
4.0477134919408566E-21,1.7074563487623083E-28,2.745099557249172E-13,1.6264860008905315E-13,Iris-setosa,0
5.459706570524875E-21,2.276608465016412E-28,2.994654062453643E-13,3.252972001781063E-13,Iris-setosa,0
5.365573698619273E-21,2.5042693115180544E-28,3.7433175780670543E-13,6.505944003562126E-13,Iris-setosa,0
5.083175082902473E-21,2.2196932533910026E-28,3.2442085676581147E-13,6.505944003562126E-13,Iris-setosa,0
4.800776467185666E-21,1.9920324068893597E-28,3.4937630728625825E-13,4.879458002671591E-13,Iris-setosa,0
5.365573698619273E-21,2.1627780417655907E-28,4.242426588475993E-13,4.879458002671591E-13,Iris-setosa,0
4.800776467185666E-21,2.1627780417655907E-28,3.7433175780670543E-13,4.879458002671591E-13,Iris-setosa,0
5.083175082902473E-21,1.9351171952639494E-28,4.242426588475993E-13,3.252972001781063E-13,Iris-setosa,0
4.800776467185666E-21,2.105862830140181E-28,3.7433175780670543E-13,6.505944003562126E-13,Iris-setosa,0
4.3301121076576605E-21,2.04894761851477E-28,2.495545052044702E-13,3.252972001781063E-13,Iris-setosa,0
4.800776467185666E-21,1.8782019836385392E-28,4.242426588475993E-13,8.132430004452658E-13,Iris-setosa,0
4.518377851468866E-21,1.9351171952639494E-28,4.741535598884934E-13,3.252972001781063E-13,Iris-setosa,0
4.706643595280065E-21,1.7074563487623083E-28,3.9928720832715206E-13,3.252972001781063E-13,Iris-setosa,0
