6.650215403693757E-17,9.783340594564861E-23,7.740775304786124E-11,5.5134745912934414E-11,Iris-setosa,0
6.389422642764587E-17,8.385720509627024E-23,7.740775304786124E-11,5.5134745912934414E-11,Iris-setosa,0
6.128629881835424E-17,8.944768543602161E-23,7.187862783015692E-11,5.5134745912934414E-11,Iris-setosa,0
5.998233501370841E-17,8.665244526614589E-23,8.293687826556564E-11,5.5134745912934414E-11,Iris-setosa,0
6.519819023229174E-17,1.0062864611552429E-22,7.740775304786124E-11,5.5134745912934414E-11,Iris-setosa,0
7.041404545087511E-17,1.0901436662515136E-22,9.399512870097435E-11,1.1026949182586883E-10,Iris-setosa,0
5.998233501370841E-17,9.503816577577292E-23,7.740775304786124E-11,8.270211886940156E-11,Iris-setosa,0
6.519819023229174E-17,9.503816577577292E-23,8.293687826556564E-11,5.5134745912934414E-11,Iris-setosa,0
5.737440740441675E-17,8.106196492639459E-23,7.740775304786124E-11,5.5134745912934414E-11,Iris-setosa,0
6.389422642764587E-17,8.665244526614589E-23,8.293687826556564E-11,2.7567372956467207E-11,Iris-setosa,0
7.041404545087511E-17,1.0342388628539998E-22,8.293687826556564E-11,5.5134745912934414E-11,Iris-setosa,0
6.259026262300012E-17,9.503816577577292E-23,8.846600348326995E-11,5.5134745912934414E-11,Iris-setosa,0
6.259026262300012E-17,8.385720509627024E-23,7.740775304786124E-11,2.7567372956467207E-11,Iris-setosa,0
5.607044359977092E-17,8.385720509627024E-23,6.082037739474812E-11,2.7567372956467207E-11,Iris-setosa,0
7.562990066945841E-17,1.11809606795027E-22,6.63495026124525E-11,5.5134745912934414E-11,Iris-setosa,0
7.432593686481256E-17,1.2299056747452976E-22,8.293687826556564E-11,1.1026949182586883E-10,Iris-setosa,0
7.041404545087511E-17,1.0901436662515136E-22,7.187862783015692E-11,1.1026949182586883E-10,Iris-setosa,0
6.650215403693757E-17,9.783340594564861E-23,7.740775304786124E-11,8.270211886940156E-11,Iris-setosa,0
7.432593686481256E-17,1.0621912645527563E-22,9.399512870097435E-11,8.270211886940156E-11,Iris-setosa,0
6.650215403693757E-17,1.0621912645527563E-22,8.293687826556564E-11,8.270211886940156E-11,Iris-setosa,0
7.041404545087511E-17,9.503816577577292E-23,9.399512870097435E-11,5.5134745912934414E-11,Iris-setosa,0
6.650215403693757E-17,1.0342388628539998E-22,8.293687826556564E-11,1.1026949182586883E-10,Iris-setosa,0
5.998233501370841E-17,1.0062864611552429E-22,5.5291252177043744E-11,5.5134745912934414E-11,Iris-setosa,0
6.650215403693757E-17,9.224292560589726E-23,9.399512870097435E-11,1.3783686478233603E-10,Iris-setosa,0
6.259026262300012E-17,9.503816577577292E-23,1.050533791363831E-10,5.5134745912934414E-11,Iris-setosa,0
6.519819023229174E-17,8.385720509627024E-23,8.846600348326995E-11,5.5134745912934414E-11,Iris-setosa,0
6.519819023229174E-17,9.503816577577292E-23,8.846600348326995E-11,1.1026949182586883E-10,Iris-setosa,0
6.780611784158344E-17,9.783340594564861E-23,8.293687826556564E-11,5.5134745912934414E-11,Iris-setosa,0
6.780611784158344E-17,9.503816577577292E-23,7.740775304786124E-11,5.5134745912934414E-11,Iris-setosa,0
6.128629881835424E-17,8.944768543602161E-23,8.846600348326995E-11,5.5134745912934414E-11,Iris-setosa,0
6.259026262300012E-17,8.665244526614589E-23,8.846600348326995E-11,5.5134745912934414E-11,Iris-setosa,0
7.041404545087511E-17,9.503816577577292E-23,8.293687826556564E-11,1.1026949182586883E-10,Iris-setosa,0
