There are 3 clusters!
cluster 1 : 
----------------------
5.1, 3.5, 1.4, 0.2, Iris-setosa, 0.021592
4.9, 3.0, 1.4, 0.2, Iris-setosa, 0.191992
4.7, 3.2, 1.3, 0.2, Iris-setosa, 0.169992
4.6, 3.1, 1.5, 0.2, Iris-setosa, 0.269192
5.0, 3.6, 1.4, 0.2, Iris-setosa, 0.039192
5.4, 3.9, 1.7, 0.4, Iris-setosa, 0.467592
4.6, 3.4, 1.4, 0.3, Iris-setosa, 0.172392
5.0, 3.4, 1.5, 0.2, Iris-setosa, 0.003592
4.4, 2.9, 1.4, 0.2, Iris-setosa, 0.641592
4.9, 3.1, 1.5, 0.1, Iris-setosa, 0.134392
5.4, 3.7, 1.5, 0.2, Iris-setosa, 0.237992
4.8, 3.4, 1.6, 0.2, Iris-setosa, 0.063192
4.8, 3.0, 1.4, 0.1, Iris-setosa, 0.241992
4.3, 3.0, 1.1, 0.1, Iris-setosa, 0.826392
5.8, 4.0, 1.2, 0.2, Iris-setosa, 1.040792
5.7, 4.4, 1.5, 0.4, Iris-setosa, 1.471592
5.4, 3.9, 1.3, 0.4, Iris-setosa, 0.438792
5.1, 3.5, 1.4, 0.3, Iris-setosa, 0.022792
5.7, 3.8, 1.7, 0.3, Iris-setosa, 0.686392
5.1, 3.8, 1.5, 0.3, Iris-setosa, 0.159192
5.4, 3.4, 1.7, 0.2, Iris-setosa, 0.213192
5.1, 3.7, 1.5, 0.4, Iris-setosa, 0.113992
4.6, 3.6, 1.0, 0.2, Iris-setosa, 0.415192
5.1, 3.3, 1.7, 0.5, Iris-setosa, 0.143992
4.8, 3.4, 1.9, 0.2, Iris-setosa, 0.234792
5.0, 3.0, 1.6, 0.2, Iris-setosa, 0.195192
5.0, 3.4, 1.6, 0.4, Iris-setosa, 0.043192
5.2, 3.5, 1.5, 0.2, Iris-setosa, 0.047592
5.2, 3.4, 1.4, 0.2, Iris-setosa, 0.043992
4.7, 3.2, 1.6, 0.2, Iris-setosa, 0.161592
4.8, 3.1, 1.6, 0.2, Iris-setosa, 0.163992
5.4, 3.4, 1.5, 0.4, Iris-setosa, 0.181192
5.2, 4.1, 1.5, 0.1, Iris-setosa, 0.524792
5.5, 4.2, 1.4, 0.2, Iris-setosa, 0.861592
4.9, 3.1, 1.5, 0.1, Iris-setosa, 0.134392
5.0, 3.2, 1.2, 0.2, Iris-setosa, 0.119192
5.5, 3.5, 1.3, 0.2, Iris-setosa, 0.279592
4.9, 3.1, 1.5, 0.1, Iris-setosa, 0.134392
4.4, 3.0, 1.3, 0.2, Iris-setosa, 0.570792
5.1, 3.4, 1.5, 0.2, Iris-setosa, 0.012392
5.0, 3.5, 1.3, 0.3, Iris-setosa, 0.036792
4.5, 2.3, 1.3, 0.3, Iris-setosa, 1.535992
4.4, 3.2, 1.3, 0.2, Iris-setosa, 0.443592
5.0, 3.5, 1.6, 0.6, Iris-setosa, 0.151992
5.1, 3.8, 1.9, 0.4, Iris-setosa, 0.369192
4.8, 3.0, 1.4, 0.3, Iris-setosa, 0.224392
5.1, 3.8, 1.6, 0.2, Iris-setosa, 0.175192
4.6, 3.2, 1.4, 0.2, Iris-setosa, 0.218392
5.3, 3.7, 1.5, 0.2, Iris-setosa, 0.169192
5.0, 3.3, 1.4, 0.2, Iris-setosa, 0.019992
----------------------
cluster 2 : 
----------------------
6.9, 3.1, 4.9, 1.5, Iris-versicolor, 1.176303
6.7, 3.0, 5.0, 1.7, Iris-versicolor, 0.838589
6.3, 3.3, 6.0, 2.5, Iris-virginica, 0.564588
7.1, 3.0, 5.9, 2.1, Iris-virginica, 0.070873
6.3, 2.9, 5.6, 1.8, Iris-virginica, 0.502588
6.5, 3.0, 5.8, 2.2, Iris-virginica, 0.154874
7.6, 3.0, 6.6, 2.1, Iris-virginica, 1.188587
7.3, 2.9, 6.3, 1.8, Iris-virginica, 0.576016
6.7, 2.5, 5.8, 1.8, Iris-virginica, 0.477445
7.2, 3.6, 6.1, 2.5, Iris-virginica, 0.609445
6.5, 3.2, 5.1, 2.0, Iris-virginica, 0.644303
6.4, 2.7, 5.3, 1.9, Iris-virginica, 0.664588
6.8, 3.0, 5.5, 2.1, Iris-virginica, 0.098588
6.4, 3.2, 5.3, 2.3, Iris-virginica, 0.512303
6.5, 3.0, 5.5, 1.8, Iris-virginica, 0.333445
7.7, 3.8, 6.7, 2.2, Iris-virginica, 2.020301
7.7, 2.6, 6.9, 2.3, Iris-virginica, 2.182872
6.9, 3.2, 5.7, 2.3, Iris-virginica, 0.054874
7.7, 2.8, 6.7, 2.0, Iris-virginica, 1.604301
6.7, 3.3, 5.7, 2.1, Iris-virginica, 0.083731
7.2, 3.2, 6.0, 1.8, Iris-virginica, 0.262588
6.4, 2.8, 5.6, 2.1, Iris-virginica, 0.345159
7.2, 3.0, 5.8, 1.6, Iris-virginica, 0.381445
7.4, 2.8, 6.1, 1.9, Iris-virginica, 0.502016
7.9, 3.8, 6.4, 2.0, Iris-virginica, 1.942302
6.4, 2.8, 5.6, 2.2, Iris-virginica, 0.351731
6.1, 2.6, 5.6, 1.4, Iris-virginica, 1.38916
7.7, 3.0, 6.1, 2.3, Iris-virginica, 0.818301
6.3, 3.4, 5.6, 2.4, Iris-virginica, 0.543446
6.4, 3.1, 5.5, 1.8, Iris-virginica, 0.410588
6.9, 3.1, 5.4, 2.1, Iris-virginica, 0.154302
6.7, 3.1, 5.6, 2.4, Iris-virginica, 0.147159
6.9, 3.1, 5.1, 2.3, Iris-virginica, 0.512303
6.8, 3.2, 5.9, 2.3, Iris-virginica, 0.063159
6.7, 3.3, 5.7, 2.5, Iris-virginica, 0.230017
6.7, 3.0, 5.2, 2.3, Iris-virginica, 0.421445
6.5, 3.0, 5.2, 2.0, Iris-virginica, 0.511446
6.2, 3.4, 5.4, 2.3, Iris-virginica, 0.738303
----------------------
cluster 3 : 
----------------------
7.0, 3.2, 4.7, 1.4, Iris-versicolor, 1.412444
6.4, 3.2, 4.5, 1.5, Iris-versicolor, 0.425213
5.5, 2.3, 4.0, 1.3, Iris-versicolor, 0.597677
6.5, 2.8, 4.6, 1.5, Iris-versicolor, 0.357214
5.7, 2.8, 4.5, 1.3, Iris-versicolor, 0.080137
6.3, 3.3, 4.7, 1.6, Iris-versicolor, 0.531213
4.9, 2.4, 3.3, 1.0, Iris-versicolor, 2.65937
6.6, 2.9, 4.6, 1.3, Iris-versicolor, 0.51506
5.2, 2.7, 3.9, 1.4, Iris-versicolor, 0.820907
5.0, 2.0, 3.5, 1.0, Iris-versicolor, 2.495524
5.9, 3.0, 4.2, 1.5, Iris-versicolor, 0.117214
6.0, 2.2, 4.0, 1.0, Iris-versicolor, 0.689523
6.1, 2.9, 4.7, 1.4, Iris-versicolor, 0.123829
5.6, 2.9, 3.6, 1.3, Iris-versicolor, 0.838138
6.7, 3.1, 4.4, 1.4, Iris-versicolor, 0.710444
5.6, 3.0, 4.5, 1.5, Iris-versicolor, 0.17906
5.8, 2.7, 4.1, 1.0, Iris-versicolor, 0.321215
6.2, 2.2, 4.5, 1.5, Iris-versicolor, 0.388907
5.6, 2.5, 3.9, 1.1, Iris-versicolor, 0.570292
5.9, 3.2, 4.8, 1.8, Iris-versicolor, 0.466906
6.1, 2.8, 4.0, 1.3, Iris-versicolor, 0.233522
6.3, 2.5, 4.9, 1.5, Iris-versicolor, 0.425829
6.1, 2.8, 4.7, 1.2, Iris-versicolor, 0.160291
6.4, 2.9, 4.3, 1.3, Iris-versicolor, 0.275522
6.6, 3.0, 4.4, 1.4, Iris-versicolor, 0.507983
6.8, 2.8, 4.8, 1.4, Iris-versicolor, 0.893829
6.0, 2.9, 4.5, 1.5, Iris-versicolor, 0.034291
5.7, 2.6, 3.5, 1.0, Iris-versicolor, 1.133831
